segment_local_departure_date,meal_time,cabin_class,meal_name,segment,year_month,meal_pref
2025-02-24 00:00:00,Dinner,Y,"Braised chicken,red fermented beancurd sauce, vegetable, steamed rice,CN",PEK BKK,2025-02,Chicken
2025-02-24 00:00:00,Dinner,Y,"Seafood mornay pasta bake, sauteed vegetable, PEK",PEK BKK,2025-02,Seafood
2025-02-25 00:00:00,Dinner,F,"Grilled beef fillet, madeira sauce, saute vegetable, fondant potatoes, CN",PEK BKK,2025-02,Beef
2025-02-25 00:00:00,Dinner,F,"House smoked boneless chicken leg, huanan chanterelle mushroom sauce, vegetable egg noodle, PEK",PEK BKK,2025-02,Chicken
2025-02-25 00:00:00,Dinner,F,"Harissa glazed salmon trout, tomato herb sauce, roasted vegetable, spice potatoes, PEK",PEK BKK,2025-02,Seafood
2025-02-25 00:00:00,Dinner,J,"Sous vide chicken breast, thyme jus, baby vegetable, celeriac puree,PEK",PEK BKK,2025-02,Chicken
2025-02-25 00:00:00,Dinner,J,"Herb crusted pan fried grouper, tomato herb sauce, baby vegetable, lyonnaise potatoes, PEK",PEK BKK,2025-02,Seafood
2025-02-25 00:00:00,Dinner,J,"Tangerine peel and dried plum braised duck breast, purple long beans and bok choy, steamed rice, PEK",PEK BKK,2025-02,Chicken
2025-02-25 00:00:00,Dinner,S,"Stir fried chicken with basil, chinese vegetable, egg fried rice,PEY, China",PEK BKK,2025-02,Chicken
2025-02-25 00:00:00,Dinner,S,"Lamb tagine, tri colour sesame carrots, risoni pasta, PEK",PEK BKK,2025-02,Lamb
2025-02-25 00:00:00,Dinner,Y,"Seafood mornay pasta bake, sauteed vegetable, PEK",PEK BKK,2025-02,Seafood
2025-02-25 00:00:00,Dinner,Y,"Braised chicken,red fermented beancurd sauce, vegetable, steamed rice,CN",PEK BKK,2025-02,Chicken
2025-02-26 00:00:00,Dinner,F,"House smoked boneless chicken leg, huanan chanterelle mushroom sauce, vegetable egg noodle, PEK",PEK BKK,2025-02,Chicken
2025-02-26 00:00:00,Dinner,F,"Harissa glazed salmon trout, tomato herb sauce, roasted vegetable, spice potatoes, PEK",PEK BKK,2025-02,Seafood
2025-02-26 00:00:00,Dinner,F,"Grilled beef fillet, madeira sauce, saute vegetable, fondant potatoes, CN",PEK BKK,2025-02,Beef
2025-02-26 00:00:00,Dinner,J,"Herb crusted pan fried grouper, tomato herb sauce, baby vegetable, lyonnaise potatoes, PEK",PEK BKK,2025-02,Seafood
2025-02-26 00:00:00,Dinner,J,"Sous vide chicken breast, thyme jus, baby vegetable, celeriac puree,PEK",PEK BKK,2025-02,Chicken
2025-02-26 00:00:00,Dinner,J,"Tangerine peel and dried plum braised duck breast, purple long beans and bok choy, steamed rice, PEK",PEK BKK,2025-02,Chicken
2025-02-26 00:00:00,Dinner,S,"Lamb tagine, tri colour sesame carrots, risoni pasta, PEK",PEK BKK,2025-02,Lamb
2025-02-26 00:00:00,Dinner,S,"Stir fried chicken with basil, chinese vegetable, egg fried rice,PEY, China",PEK BKK,2025-02,Chicken
2025-02-26 00:00:00,Dinner,Y,"Seafood mornay pasta bake, sauteed vegetable, PEK",PEK BKK,2025-02,Seafood
2025-02-26 00:00:00,Dinner,Y,"Braised chicken,red fermented beancurd sauce, vegetable, steamed rice,CN",PEK BKK,2025-02,Chicken
2025-02-27 00:00:00,Dinner,F,"Harissa glazed salmon trout, tomato herb sauce, roasted vegetable, spice potatoes, PEK",PEK BKK,2025-02,Seafood
2025-02-27 00:00:00,Dinner,F,"Grilled beef fillet, madeira sauce, saute vegetable, fondant potatoes, CN",PEK BKK,2025-02,Beef
2025-02-27 00:00:00,Dinner,F,"House smoked boneless chicken leg, huanan chanterelle mushroom sauce, vegetable egg noodle, PEK",PEK BKK,2025-02,Chicken
2025-02-27 00:00:00,Dinner,J,"Tangerine peel and dried plum braised duck breast, purple long beans and bok choy, steamed rice, PEK",PEK BKK,2025-02,Chicken
2025-02-27 00:00:00,Dinner,J,"Sous vide chicken breast, thyme jus, baby vegetable, celeriac puree,PEK",PEK BKK,2025-02,Chicken
2025-02-27 00:00:00,Dinner,J,"Herb crusted pan fried grouper, tomato herb sauce, baby vegetable, lyonnaise potatoes, PEK",PEK BKK,2025-02,Seafood
2025-02-27 00:00:00,Dinner,S,"Stir fried chicken with basil, chinese vegetable, egg fried rice,PEY, China",PEK BKK,2025-02,Chicken
2025-02-27 00:00:00,Dinner,S,"Lamb tagine, tri colour sesame carrots, risoni pasta, PEK",PEK BKK,2025-02,Lamb
2025-02-27 00:00:00,Dinner,Y,"Braised chicken,red fermented beancurd sauce, vegetable, steamed rice,CN",PEK BKK,2025-02,Chicken
2025-02-27 00:00:00,Dinner,Y,"Seafood mornay pasta bake, sauteed vegetable, PEK",PEK BKK,2025-02,Seafood
2025-02-28 00:00:00,Dinner,F,"House smoked boneless chicken leg, huanan chanterelle mushroom sauce, vegetable egg noodle, PEK",PEK BKK,2025-02,Chicken
2025-02-28 00:00:00,Dinner,F,"Grilled beef fillet, madeira sauce, saute vegetable, fondant potatoes, CN",PEK BKK,2025-02,Beef
2025-02-28 00:00:00,Dinner,F,"Harissa glazed salmon trout, tomato herb sauce, roasted vegetable, spice potatoes, PEK",PEK BKK,2025-02,Seafood
2025-02-28 00:00:00,Dinner,J,"Herb crusted pan fried grouper, tomato herb sauce, baby vegetable, lyonnaise potatoes, PEK",PEK BKK,2025-02,Seafood
2025-02-28 00:00:00,Dinner,J,"Sous vide chicken breast, thyme jus, baby vegetable, celeriac puree,PEK",PEK BKK,2025-02,Chicken
2025-02-28 00:00:00,Dinner,J,"Tangerine peel and dried plum braised duck breast, purple long beans and bok choy, steamed rice, PEK",PEK BKK,2025-02,Chicken
2025-02-28 00:00:00,Dinner,S,"Lamb tagine, tri colour sesame carrots, risoni pasta, PEK",PEK BKK,2025-02,Lamb
2025-02-28 00:00:00,Dinner,S,"Stir fried chicken with basil, chinese vegetable, egg fried rice,PEY, China",PEK BKK,2025-02,Chicken
2025-02-28 00:00:00,Dinner,Y,"Seafood mornay pasta bake, sauteed vegetable, PEK",PEK BKK,2025-02,Seafood
2025-02-28 00:00:00,Dinner,Y,"Braised chicken,red fermented beancurd sauce, vegetable, steamed rice,CN",PEK BKK,2025-02,Chicken
2025-03-01 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-01 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-01 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-01 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-01 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-01 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-01 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-01 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-01 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-01 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-02 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-02 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-02 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-02 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-02 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-02 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-02 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-02 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-02 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-02 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-03 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-03 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-03 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-03 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-03 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-03 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-03 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-03 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-03 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-03 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-04 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-04 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-04 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-04 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-04 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-04 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-04 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-04 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-04 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-04 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-05 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-05 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-05 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-05 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-05 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-05 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-05 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-05 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-05 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-05 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-06 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-06 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-06 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-06 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-06 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-06 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-06 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-06 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-06 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-06 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-07 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-07 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-07 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-07 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-07 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-07 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-07 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-07 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-07 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-07 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-08 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-08 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-08 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-08 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-08 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-08 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-08 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-08 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-08 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-08 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-09 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-09 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-09 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-09 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-09 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-09 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-09 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-09 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-09 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-09 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-10 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-10 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-10 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-10 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-10 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-10 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-10 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-10 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-10 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-10 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-11 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-11 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-11 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-11 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-11 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-11 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-11 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-11 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-11 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-11 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-12 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-12 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-12 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-12 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-12 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-12 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-12 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-12 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-12 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-12 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-13 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-13 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-13 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-13 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-13 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-13 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-13 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-13 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-13 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-13 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-14 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-14 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-14 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-14 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-14 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-14 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-14 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-14 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-14 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-14 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-15 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-15 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-15 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
2025-03-15 00:00:00,Dinner,J,"Miso glazed salmon trout, grill vegetable, risoni pasta,PEK",PEK BKK,2025-03,Seafood
2025-03-15 00:00:00,Dinner,J,"Grilled beef fillet,green peppercorn sauce,saute baby vegetable,roesti potatoes, CN",PEK BKK,2025-03,Beef
2025-03-15 00:00:00,Dinner,J,"Szechuan braised duck leg,vegetable, black fungus,superior soy fried noodle with bean sprouts",PEK BKK,2025-03,Chicken
2025-03-15 00:00:00,Dinner,S,"Braised chicken, hazelnut mushrooms, vegetable, steamed rice,PEK",PEK BKK,2025-03,Chicken
2025-03-15 00:00:00,Dinner,S,"Slow cooked pork neck, grain mustard sauce, vegetable medley, gratin potato,PEK",PEK BKK,2025-03,Pork
2025-03-15 00:00:00,Dinner,Y,"Kung pao chicken,vegetable,fried rice,CN",PEK BKK,2025-03,Chicken
2025-03-15 00:00:00,Dinner,Y,"Beef stroganoff,sauteed vegetables,mashed potatoes,,",PEK BKK,2025-03,Beef
2025-03-16 00:00:00,Dinner,F,"Roasted five spice duck,chinese greens,carrot,fried rice,China",PEK BKK,2025-03,Chicken
2025-03-16 00:00:00,Dinner,F,"Braised lamb shank,thyme jus,buttered vegetable, roasted pumpkin",PEK BKK,2025-03,Lamb
2025-03-16 00:00:00,Dinner,F,"Macadamia nut crusted grouper, pesto cream, roasted vegetable, grilled polenta,PEK",PEK BKK,2025-03,Seafood
