segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
BKK JFK,2024-12-07,Saturday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",21,41,51.22,19.0,36.0,52.78,Seafood
BKK JFK,2024-12-07,Saturday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",19,39,48.72,11.0,36.0,30.56,Beef
BKK JFK,2024-12-07,Saturday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",20,39,51.28,25.0,36.0,69.44,Chicken
BKK JFK,2024-12-07,nan,S,Refreshments,Montevibbiano Pizza - Margherita,74,74,100.0,,,,nan
BKK JFK,2024-12-08,Sunday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",22,44,50.0,19.0,39.0,48.72,Seafood
BKK JFK,2024-12-08,Sunday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,22,44,50.0,20.0,39.0,51.28,Pork
BKK JFK,2024-12-08,Sunday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",22,44,50.0,30.0,39.0,76.92,Chicken
BKK JFK,2024-12-08,Sunday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",22,44,50.0,9.0,39.0,23.08,Beef
BKK JFK,2024-12-08,nan,S,Refreshments,Montevibbiano Pizza - Margherita,75,75,100.0,,,,nan
BKK JFK,2024-12-09,Monday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",16,31,51.61,17.0,28.0,60.71,Seafood
BKK JFK,2024-12-09,Monday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,15,31,48.39,11.0,28.0,39.29,Pork
BKK JFK,2024-12-09,Monday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",16,31,51.61,21.0,28.0,75.0,Chicken
BKK JFK,2024-12-09,Monday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",15,31,48.39,7.0,28.0,25.0,Beef
BKK JFK,2024-12-09,nan,S,Refreshments,Montevibbiano Pizza - Margherita,71,71,100.0,,,,nan
BKK JFK,2024-12-10,Tuesday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",22,43,51.16,22.0,39.0,56.41,Seafood
BKK JFK,2024-12-10,Tuesday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,21,43,48.84,17.0,39.0,43.59,Pork
BKK JFK,2024-12-10,Tuesday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",21,42,50.0,27.0,39.0,69.23,Chicken
BKK JFK,2024-12-10,Tuesday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",21,42,50.0,12.0,39.0,30.77,Beef
BKK JFK,2024-12-10,nan,S,Refreshments,Montevibbiano Pizza - Margherita,74,74,100.0,,,,nan
BKK JFK,2024-12-11,Wednesday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,24,49,48.98,20.0,39.0,51.28,Pork
BKK JFK,2024-12-11,Wednesday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",25,49,51.02,19.0,39.0,48.72,Seafood
BKK JFK,2024-12-11,Wednesday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",22,44,50.0,13.0,39.0,33.33,Beef
BKK JFK,2024-12-11,Wednesday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",22,44,50.0,26.0,39.0,66.67,Chicken
BKK JFK,2024-12-11,nan,S,Refreshments,Montevibbiano Pizza - Margherita,77,77,100.0,,,,nan
BKK JFK,2024-12-12,Thursday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,13,26,50.0,14.0,30.0,46.67,Pork
BKK JFK,2024-12-12,Thursday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",13,26,50.0,16.0,30.0,53.33,Seafood
BKK JFK,2024-12-12,Thursday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",13,26,50.0,22.0,30.0,73.33,Chicken
BKK JFK,2024-12-12,Thursday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",13,26,50.0,8.0,30.0,26.67,Beef
BKK JFK,2024-12-12,nan,S,Refreshments,Montevibbiano Pizza - Margherita,76,76,100.0,,,,nan
BKK JFK,2024-12-13,Friday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,15,30,50.0,17.0,32.0,53.12,Pork
BKK JFK,2024-12-13,Friday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",15,30,50.0,15.0,32.0,46.88,Seafood
BKK JFK,2024-12-13,Friday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",15,29,51.72,21.0,32.0,65.62,Chicken
BKK JFK,2024-12-13,Friday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",14,29,48.28,11.0,32.0,34.38,Beef
BKK JFK,2024-12-13,nan,S,Refreshments,Montevibbiano Pizza - Margherita,73,73,100.0,,,,nan
BKK JFK,2024-12-14,Saturday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",21,42,50.0,20.0,41.0,48.78,Seafood
BKK JFK,2024-12-14,Saturday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,21,42,50.0,21.0,41.0,51.22,Pork
BKK JFK,2024-12-14,Saturday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",21,42,50.0,15.0,41.0,36.59,Beef
BKK JFK,2024-12-14,Saturday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",21,42,50.0,26.0,41.0,63.41,Chicken
BKK JFK,2024-12-14,nan,S,Refreshments,Montevibbiano Pizza - Margherita,75,75,100.0,,,,nan
BKK JFK,2024-12-15,Sunday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",25,50,50.0,29.0,50.0,58.0,Seafood
BKK JFK,2024-12-15,Sunday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,25,50,50.0,21.0,50.0,42.0,Pork
BKK JFK,2024-12-15,Sunday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",24,49,48.98,16.0,50.0,32.0,Beef
BKK JFK,2024-12-15,Sunday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",25,49,51.02,34.0,50.0,68.0,Chicken
BKK JFK,2024-12-15,nan,S,Refreshments,Montevibbiano Pizza - Margherita,86,86,100.0,,,,nan
BKK JFK,2024-12-16,Monday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,18,37,48.65,15.0,32.0,46.88,Pork
BKK JFK,2024-12-16,Monday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",19,37,51.35,17.0,32.0,53.12,Seafood
BKK JFK,2024-12-16,Monday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",18,36,50.0,8.0,32.0,25.0,Beef
BKK JFK,2024-12-16,Monday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",18,36,50.0,24.0,32.0,75.0,Chicken
BKK JFK,2024-12-16,nan,S,Refreshments,Montevibbiano Pizza - Margherita,77,77,100.0,,,,nan
BKK JFK,2024-12-17,Tuesday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,18,36,50.0,15.0,36.0,41.67,Pork
BKK JFK,2024-12-17,Tuesday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",18,36,50.0,21.0,36.0,58.33,Seafood
BKK JFK,2024-12-17,Tuesday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",18,36,50.0,11.0,36.0,30.56,Beef
BKK JFK,2024-12-17,Tuesday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",18,36,50.0,25.0,36.0,69.44,Chicken
BKK JFK,2024-12-17,nan,S,Refreshments,Montevibbiano Pizza - Margherita,81,81,100.0,,,,nan
BKK JFK,2024-12-18,Wednesday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,20,40,50.0,14.0,38.0,36.84,Pork
BKK JFK,2024-12-18,Wednesday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",20,40,50.0,24.0,38.0,63.16,Seafood
BKK JFK,2024-12-18,Wednesday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",18,35,51.43,27.0,38.0,71.05,Chicken
BKK JFK,2024-12-18,Wednesday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",17,35,48.57,11.0,38.0,28.95,Beef
BKK JFK,2024-12-18,nan,S,Refreshments,Montevibbiano Pizza - Margherita,81,81,100.0,,,,nan
BKK JFK,2024-12-19,Thursday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,20,41,48.78,16.0,38.0,42.11,Pork
BKK JFK,2024-12-19,Thursday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",21,41,51.22,22.0,38.0,57.89,Seafood
BKK JFK,2024-12-19,Thursday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",21,41,51.22,27.0,38.0,71.05,Chicken
BKK JFK,2024-12-19,Thursday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",20,41,48.78,11.0,38.0,28.95,Beef
BKK JFK,2024-12-19,nan,S,Refreshments,Montevibbiano Pizza - Margherita,72,72,100.0,,,,nan
BKK JFK,2024-12-20,Friday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",26,51,50.98,30.0,51.0,58.82,Seafood
BKK JFK,2024-12-20,Friday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,25,51,49.02,21.0,51.0,41.18,Pork
BKK JFK,2024-12-20,Friday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",25,49,51.02,35.0,51.0,68.63,Chicken
BKK JFK,2024-12-20,Friday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",24,49,48.98,16.0,51.0,31.37,Beef
BKK JFK,2024-12-20,nan,S,Refreshments,Montevibbiano Pizza - Margherita,74,74,100.0,,,,nan
BKK JFK,2024-12-21,Saturday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",26,52,50.0,24.0,49.0,48.98,Seafood
BKK JFK,2024-12-21,Saturday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,26,52,50.0,25.0,49.0,51.02,Pork
BKK JFK,2024-12-21,Saturday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",25,50,50.0,33.0,49.0,67.35,Chicken
BKK JFK,2024-12-21,Saturday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",25,50,50.0,16.0,49.0,32.65,Beef
BKK JFK,2024-12-21,nan,S,Refreshments,Montevibbiano Pizza - Margherita,78,78,100.0,,,,nan
BKK JFK,2024-12-22,Sunday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",21,41,51.22,19.0,37.0,51.35,Seafood
BKK JFK,2024-12-22,Sunday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,20,41,48.78,18.0,37.0,48.65,Pork
BKK JFK,2024-12-22,Sunday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",19,38,50.0,25.0,37.0,67.57,Chicken
BKK JFK,2024-12-22,Sunday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",19,38,50.0,12.0,37.0,32.43,Beef
BKK JFK,2024-12-22,nan,S,Refreshments,Montevibbiano Pizza - Margherita,69,69,100.0,,,,nan
BKK JFK,2024-12-23,Monday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,22,45,48.89,17.0,39.0,43.59,Pork
BKK JFK,2024-12-23,Monday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",23,45,51.11,22.0,39.0,56.41,Seafood
BKK JFK,2024-12-23,Monday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",22,44,50.0,11.0,39.0,28.21,Beef
BKK JFK,2024-12-23,Monday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",22,44,50.0,28.0,39.0,71.79,Chicken
BKK JFK,2024-12-23,nan,S,Refreshments,Montevibbiano Pizza - Margherita,80,80,100.0,,,,nan
BKK JFK,2024-12-24,Tuesday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",19,37,51.35,22.0,41.0,53.66,Seafood
BKK JFK,2024-12-24,Tuesday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,18,37,48.65,19.0,41.0,46.34,Pork
BKK JFK,2024-12-24,Tuesday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",18,37,48.65,12.0,41.0,29.27,Beef
BKK JFK,2024-12-24,Tuesday,S,Lunch,"XMAS24 Turkey Breast,dried fruit and herb stuffing,potato fondant",19,37,51.35,29.0,41.0,70.73,Chicken
BKK JFK,2024-12-24,nan,S,Refreshments,Montevibbiano Pizza - Margherita,71,71,100.0,,,,nan
BKK JFK,2024-12-25,Wednesday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,12,24,50.0,12.0,22.0,54.55,Pork
BKK JFK,2024-12-25,Wednesday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",12,24,50.0,10.0,22.0,45.45,Seafood
BKK JFK,2024-12-25,Wednesday,S,Lunch,"XMAS24 Turkey Breast,dried fruit and herb stuffing,potato fondant",12,24,50.0,15.0,22.0,68.18,Chicken
BKK JFK,2024-12-25,Wednesday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",12,24,50.0,7.0,22.0,31.82,Beef
BKK JFK,2024-12-25,nan,S,Refreshments,Montevibbiano Pizza - Margherita,50,50,100.0,,,,nan
BKK JFK,2024-12-26,Thursday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,15,30,50.0,13.0,28.0,46.43,Pork
BKK JFK,2024-12-26,Thursday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",15,30,50.0,15.0,28.0,53.57,Seafood
BKK JFK,2024-12-26,Thursday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",14,29,48.28,9.0,28.0,32.14,Beef
BKK JFK,2024-12-26,Thursday,S,Lunch,"XMAS24 Turkey Breast,dried fruit and herb stuffing,potato fondant",15,29,51.72,19.0,28.0,67.86,Chicken
BKK JFK,2024-12-26,nan,S,Refreshments,Montevibbiano Pizza - Margherita,53,53,100.0,,,,nan
BKK JFK,2024-12-27,Friday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",17,34,50.0,18.0,30.0,60.0,Seafood
BKK JFK,2024-12-27,Friday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,17,34,50.0,12.0,30.0,40.0,Pork
BKK JFK,2024-12-27,Friday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",16,33,48.48,10.0,30.0,33.33,Beef
BKK JFK,2024-12-27,Friday,S,Lunch,"XMAS24 Turkey Breast,dried fruit and herb stuffing,potato fondant",17,33,51.52,20.0,30.0,66.67,Chicken
BKK JFK,2024-12-27,nan,S,Refreshments,Montevibbiano Pizza - Margherita,64,64,100.0,,,,nan
BKK JFK,2024-12-28,Saturday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",24,47,51.06,23.0,42.0,54.76,Seafood
BKK JFK,2024-12-28,Saturday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,23,47,48.94,19.0,42.0,45.24,Pork
BKK JFK,2024-12-28,Saturday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",23,47,48.94,14.0,42.0,33.33,Beef
BKK JFK,2024-12-28,Saturday,S,Lunch,"XMAS24 Turkey Breast,dried fruit and herb stuffing,potato fondant",24,47,51.06,28.0,42.0,66.67,Chicken
BKK JFK,2024-12-28,nan,S,Refreshments,Montevibbiano Pizza - Margherita,75,75,100.0,,,,nan
BKK JFK,2024-12-29,Sunday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",21,42,50.0,20.0,41.0,48.78,Seafood
BKK JFK,2024-12-29,Sunday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,21,42,50.0,21.0,41.0,51.22,Pork
BKK JFK,2024-12-29,Sunday,S,Lunch,"XMAS24 Turkey Breast,dried fruit and herb stuffing,potato fondant",22,43,51.16,29.0,41.0,70.73,Chicken
BKK JFK,2024-12-29,Sunday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",21,43,48.84,12.0,41.0,29.27,Beef
BKK JFK,2024-12-29,nan,S,Refreshments,Montevibbiano Pizza - Margherita,71,71,100.0,,,,nan
BKK JFK,2024-12-30,Monday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",21,42,50.0,22.0,43.0,51.16,Seafood
BKK JFK,2024-12-30,Monday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,21,42,50.0,21.0,43.0,48.84,Pork
BKK JFK,2024-12-30,Monday,S,Lunch,"XMAS24 Turkey Breast,dried fruit and herb stuffing,potato fondant",21,41,51.22,29.0,43.0,67.44,Chicken
BKK JFK,2024-12-30,Monday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",20,41,48.78,14.0,43.0,32.56,Beef
BKK JFK,2024-12-30,nan,S,Refreshments,Montevibbiano Pizza - Margherita,77,77,100.0,,,,nan
BKK JFK,2024-12-31,Tuesday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",22,43,51.16,19.0,39.0,48.72,Seafood
BKK JFK,2024-12-31,Tuesday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,21,43,48.84,20.0,39.0,51.28,Pork
BKK JFK,2024-12-31,Tuesday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",21,43,48.84,13.0,39.0,33.33,Beef
BKK JFK,2024-12-31,Tuesday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",22,43,51.16,26.0,39.0,66.67,Chicken
BKK JFK,2024-12-31,nan,S,Refreshments,Montevibbiano Pizza - Margherita,81,81,100.0,,,,nan
BKK JFK,2025-01-01,Wednesday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",15,29,51.72,17.0,31.0,54.84,Seafood
BKK JFK,2025-01-01,Wednesday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,14,29,48.28,14.0,31.0,45.16,Pork
BKK JFK,2025-01-01,Wednesday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",15,30,50.0,11.0,31.0,35.48,Beef
BKK JFK,2025-01-01,Wednesday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",15,30,50.0,20.0,31.0,64.52,Chicken
BKK JFK,2025-01-01,nan,S,Refreshments,Montevibbiano Pizza - Margherita,72,72,100.0,,,,nan
BKK JFK,2025-01-02,Thursday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",22,44,50.0,22.0,42.0,52.38,Seafood
BKK JFK,2025-01-02,Thursday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,22,44,50.0,20.0,42.0,47.62,Pork
BKK JFK,2025-01-02,Thursday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",22,43,51.16,28.0,42.0,66.67,Chicken
BKK JFK,2025-01-02,Thursday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",21,43,48.84,14.0,42.0,33.33,Beef
BKK JFK,2025-01-02,nan,S,Refreshments,Montevibbiano Pizza - Margherita,80,80,100.0,,,,nan
BKK JFK,2025-01-03,Friday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",22,44,50.0,22.0,42.0,52.38,Seafood
BKK JFK,2025-01-03,Friday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,22,44,50.0,20.0,42.0,47.62,Pork
BKK JFK,2025-01-03,Friday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",21,43,48.84,14.0,42.0,33.33,Beef
BKK JFK,2025-01-03,Friday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",22,43,51.16,28.0,42.0,66.67,Chicken
BKK JFK,2025-01-03,nan,S,Refreshments,Montevibbiano Pizza - Margherita,73,73,100.0,,,,nan
BKK JFK,2025-01-04,Saturday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,14,29,48.28,13.0,26.0,50.0,Pork
BKK JFK,2025-01-04,Saturday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",15,29,51.72,13.0,26.0,50.0,Seafood
BKK JFK,2025-01-04,Saturday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",14,27,51.85,18.0,26.0,69.23,Chicken
BKK JFK,2025-01-04,Saturday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",13,27,48.15,8.0,26.0,30.77,Beef
BKK JFK,2025-01-04,nan,S,Refreshments,Montevibbiano Pizza - Margherita,78,78,100.0,,,,nan
BKK JFK,2025-01-05,Sunday,S,Dinner,5C24 BKK SCL Bak Chor Mee Dry,19,38,50.0,16.0,37.0,43.24,Pork
BKK JFK,2025-01-05,Sunday,S,Dinner,"5C24 BKK SCL Pan Fried Barramundi w Lemon Cream Sauce, Roast Pumpkin, Haricot, Mashed Potato",19,38,50.0,21.0,37.0,56.76,Seafood
BKK JFK,2025-01-05,Sunday,S,Lunch,"5C24 BKK SCL Coq Au Vin, mashed potato, spinach, carrot",19,38,50.0,26.0,37.0,70.27,Chicken
BKK JFK,2025-01-05,Sunday,S,Lunch,"5C24 BKK SCL Massaman Beef Curry, Steamed Rice, Vegetables",19,38,50.0,11.0,37.0,29.73,Beef
BKK JFK,2025-01-05,nan,S,Refreshments,Montevibbiano Pizza - Margherita,79,79,100.0,,,,nan
BKK JFK,2025-01-06,Monday,S,Dinner,"5C24 BKK SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",19,37,51.35,7.0,31.0,22.58,Seafood
BKK JFK,2025-01-06,Monday,S,Dinner,5C24 BKK SCL Soya Chicken Rice,18,37,48.65,24.0,31.0,77.42,Chicken
BKK JFK,2025-01-06,Monday,S,Lunch,"5C24 BKK SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",16,32,50.0,20.0,31.0,64.52,Beef
BKK JFK,2025-01-06,Monday,S,Lunch,"5C24 BKK SCL Thai Crab Curry, Mixed Cargo Rice",16,32,50.0,11.0,31.0,35.48,Seafood
BKK JFK,2025-01-06,nan,S,Refreshments,Montevibbiano Pizza - Four Cheese,75,75,100.0,,,,nan
BKK JFK,2025-01-07,Tuesday,S,Dinner,5C24 BKK SCL Soya Chicken Rice,25,50,50.0,37.0,50.0,74.0,Chicken
BKK JFK,2025-01-07,Tuesday,S,Dinner,"5C24 BKK SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",25,50,50.0,13.0,50.0,26.0,Seafood
BKK JFK,2025-01-07,Tuesday,S,Lunch,"5C24 BKK SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",25,50,50.0,29.0,50.0,58.0,Beef
BKK JFK,2025-01-07,Tuesday,S,Lunch,"5C24 BKK SCL Thai Crab Curry, Mixed Cargo Rice",25,50,50.0,21.0,50.0,42.0,Seafood
BKK JFK,2025-01-07,nan,S,Refreshments,Montevibbiano Pizza - Four Cheese,84,84,100.0,,,,nan
BKK JFK,2025-01-08,Wednesday,S,Dinner,"5C24 BKK SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",21,41,51.22,14.0,42.0,33.33,Seafood
BKK JFK,2025-01-08,Wednesday,S,Dinner,5C24 BKK SCL Soya Chicken Rice,20,41,48.78,28.0,42.0,66.67,Chicken
BKK JFK,2025-01-08,Wednesday,S,Lunch,"5C24 BKK SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",21,41,51.22,25.0,42.0,59.52,Beef
BKK JFK,2025-01-08,Wednesday,S,Lunch,"5C24 BKK SCL Thai Crab Curry, Mixed Cargo Rice",20,41,48.78,17.0,42.0,40.48,Seafood
BKK JFK,2025-01-08,nan,S,Refreshments,Montevibbiano Pizza - Four Cheese,78,78,100.0,,,,nan
BKK JFK,2025-01-09,Thursday,S,Dinner,"5C24 BKK SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",27,54,50.0,17.0,57.0,29.82,Seafood
BKK JFK,2025-01-09,Thursday,S,Dinner,5C24 BKK SCL Soya Chicken Rice,27,54,50.0,40.0,57.0,70.18,Chicken
BKK JFK,2025-01-09,Thursday,S,Lunch,"5C24 BKK SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",26,52,50.0,36.0,57.0,63.16,Beef
BKK JFK,2025-01-09,Thursday,S,Lunch,"5C24 BKK SCL Thai Crab Curry, Mixed Cargo Rice",26,52,50.0,21.0,57.0,36.84,Seafood
BKK JFK,2025-01-09,nan,S,Refreshments,Montevibbiano Pizza - Four Cheese,81,81,100.0,,,,nan
