segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
PEK BKK,2024-06-29,Saturday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",79,159,49.69,106,160,66.25,Chicken
PEK BKK,2024-06-30,Sunday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",79,157,50.32,53,159,33.33,Beef
PEK BKK,2024-06-30,Sunday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",78,156,50.0,106,159,66.67,Chicken
PEK BKK,2024-06-30,Sunday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",78,157,49.68,106,159,66.67,Chicken
PEK BKK,2024-06-30,Sunday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",78,156,50.0,53,159,33.33,Beef
PEK BKK,2024-07-01,Monday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",80,159,50.31,109,166,65.66,Chicken
PEK BKK,2024-07-01,Monday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",82,165,49.7,57,166,34.34,Pork
PEK BKK,2024-07-01,Monday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",79,159,49.69,57,166,34.34,Pork
PEK BKK,2024-07-01,Monday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",83,165,50.3,109,166,65.66,Chicken
PEK BKK,2024-07-01,Monday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",78,157,49.68,57,166,34.34,Pork
PEK BKK,2024-07-01,Monday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",79,157,50.32,109,166,65.66,Chicken
PEK BKK,2024-07-02,Tuesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",67,135,49.63,47,136,34.56,Pork
PEK BKK,2024-07-02,Tuesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",68,135,50.37,89,136,65.44,Chicken
PEK BKK,2024-07-02,Tuesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",68,137,49.64,47,136,34.56,Pork
PEK BKK,2024-07-02,Tuesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",69,137,50.36,89,136,65.44,Chicken
PEK BKK,2024-07-03,Wednesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",75,149,50.34,94,144,65.28,Chicken
PEK BKK,2024-07-03,Wednesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",74,149,49.66,50,144,34.72,Pork
PEK BKK,2024-07-04,Thursday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",67,133,50.38,97,140,69.29,Chicken
PEK BKK,2024-07-04,Thursday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",67,134,50.0,43,140,30.71,Pork
PEK BKK,2024-07-04,Thursday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",67,134,50.0,97,140,69.29,Chicken
